Antall datapunkter: 10201
X: -5.000, Y: -5.000, Z: 50.000, dx: -9.900, dy: -9.900, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: -1.200, Z: 1.480, dx: -0.300, dy: -2.300, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: -1.100, Z: 1.250, dx: -0.300, dy: -2.100, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: -1.000, Z: 1.040, dx: -0.300, dy: -1.900, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: -0.900, Z: 0.850, dx: -0.300, dy: -1.700, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: -0.800, Z: 0.680, dx: -0.300, dy: -1.500, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: -0.700, Z: 0.530, dx: -0.300, dy: -1.300, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: -0.600, Z: 0.400, dx: -0.300, dy: -1.100, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: -0.500, Z: 0.290, dx: -0.300, dy: -0.900, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: -0.400, Z: 0.200, dx: -0.300, dy: -0.700, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: -0.300, Z: 0.130, dx: -0.300, dy: -0.500, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: -0.200, Z: 0.080, dx: -0.300, dy: -0.300, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: -0.100, Z: 0.050, dx: -0.300, dy: -0.100, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 0.000, Z: 0.040, dx: -0.300, dy: 0.100, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 0.100, Z: 0.050, dx: -0.300, dy: 0.300, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 0.200, Z: 0.080, dx: -0.300, dy: 0.500, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 0.300, Z: 0.130, dx: -0.300, dy: 0.700, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 0.400, Z: 0.200, dx: -0.300, dy: 0.900, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 0.500, Z: 0.290, dx: -0.300, dy: 1.100, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 0.600, Z: 0.400, dx: -0.300, dy: 1.300, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 0.700, Z: 0.530, dx: -0.300, dy: 1.500, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 0.800, Z: 0.680, dx: -0.300, dy: 1.700, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 0.900, Z: 0.850, dx: -0.300, dy: 1.900, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 1.000, Z: 1.040, dx: -0.300, dy: 2.100, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 1.100, Z: 1.250, dx: -0.300, dy: 2.300, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 1.200, Z: 1.480, dx: -0.300, dy: 2.500, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 1.300, Z: 1.730, dx: -0.300, dy: 2.700, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 1.400, Z: 2.000, dx: -0.300, dy: 2.900, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 1.500, Z: 2.290, dx: -0.300, dy: 3.100, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 1.600, Z: 2.600, dx: -0.300, dy: 3.300, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 1.700, Z: 2.930, dx: -0.300, dy: 3.500, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 1.800, Z: 3.280, dx: -0.300, dy: 3.700, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 1.900, Z: 3.650, dx: -0.300, dy: 3.900, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 2.000, Z: 4.040, dx: -0.300, dy: 4.100, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 2.100, Z: 4.450, dx: -0.300, dy: 4.300, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 2.200, Z: 4.880, dx: -0.300, dy: 4.500, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 2.300, Z: 5.330, dx: -0.300, dy: 4.700, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 2.400, Z: 5.800, dx: -0.300, dy: 4.900, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 2.500, Z: 6.290, dx: -0.300, dy: 5.100, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 2.600, Z: 6.800, dx: -0.300, dy: 5.300, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 2.700, Z: 7.330, dx: -0.300, dy: 5.500, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 2.800, Z: 7.880, dx: -0.300, dy: 5.700, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 2.900, Z: 8.450, dx: -0.300, dy: 5.900, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 3.000, Z: 9.040, dx: -0.300, dy: 6.100, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 3.100, Z: 9.650, dx: -0.300, dy: 6.300, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 3.200, Z: 10.280, dx: -0.300, dy: 6.500, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 3.300, Z: 10.930, dx: -0.300, dy: 6.700, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 3.400, Z: 11.600, dx: -0.300, dy: 6.900, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 3.500, Z: 12.290, dx: -0.300, dy: 7.100, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 3.600, Z: 13.000, dx: -0.300, dy: 7.300, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 3.700, Z: 13.730, dx: -0.300, dy: 7.500, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 3.800, Z: 14.480, dx: -0.300, dy: 7.700, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 3.900, Z: 15.250, dx: -0.300, dy: 7.900, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 4.000, Z: 16.040, dx: -0.300, dy: 8.100, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 4.100, Z: 16.850, dx: -0.300, dy: 8.300, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 4.200, Z: 17.680, dx: -0.300, dy: 8.500, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 4.300, Z: 18.530, dx: -0.300, dy: 8.700, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 4.400, Z: 19.400, dx: -0.300, dy: 8.900, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 4.500, Z: 20.290, dx: -0.300, dy: 9.100, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 4.600, Z: 21.200, dx: -0.300, dy: 9.300, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 4.700, Z: 22.130, dx: -0.300, dy: 9.500, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 4.800, Z: 23.080, dx: -0.300, dy: 9.700, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 4.900, Z: 24.050, dx: -0.300, dy: 9.900, r: 1.000, g: 0.000, b: 0.000
X: -0.200, Y: 5.000, Z: 25.040, dx: -0.300, dy: 10.100, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -5.000, Z: 25.010, dx: -0.100, dy: -9.900, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -4.900, Z: 24.020, dx: -0.100, dy: -9.700, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -4.800, Z: 23.050, dx: -0.100, dy: -9.500, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -4.700, Z: 22.100, dx: -0.100, dy: -9.300, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -4.600, Z: 21.170, dx: -0.100, dy: -9.100, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -4.500, Z: 20.260, dx: -0.100, dy: -8.900, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -4.400, Z: 19.370, dx: -0.100, dy: -8.700, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -4.300, Z: 18.500, dx: -0.100, dy: -8.500, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -4.200, Z: 17.650, dx: -0.100, dy: -8.300, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -4.100, Z: 16.820, dx: -0.100, dy: -8.100, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -4.000, Z: 16.010, dx: -0.100, dy: -7.900, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -3.900, Z: 15.220, dx: -0.100, dy: -7.700, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -3.800, Z: 14.450, dx: -0.100, dy: -7.500, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -3.700, Z: 13.700, dx: -0.100, dy: -7.300, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -3.600, Z: 12.970, dx: -0.100, dy: -7.100, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -3.500, Z: 12.260, dx: -0.100, dy: -6.900, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -3.400, Z: 11.570, dx: -0.100, dy: -6.700, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -3.300, Z: 10.900, dx: -0.100, dy: -6.500, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -3.200, Z: 10.250, dx: -0.100, dy: -6.300, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -3.100, Z: 9.620, dx: -0.100, dy: -6.100, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -3.000, Z: 9.010, dx: -0.100, dy: -5.900, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -2.900, Z: 8.420, dx: -0.100, dy: -5.700, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -2.800, Z: 7.850, dx: -0.100, dy: -5.500, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -2.700, Z: 7.300, dx: -0.100, dy: -5.300, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -2.600, Z: 6.770, dx: -0.100, dy: -5.100, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -2.500, Z: 6.260, dx: -0.100, dy: -4.900, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -2.400, Z: 5.770, dx: -0.100, dy: -4.700, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -2.300, Z: 5.300, dx: -0.100, dy: -4.500, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -2.200, Z: 4.850, dx: -0.100, dy: -4.300, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -2.100, Z: 4.420, dx: -0.100, dy: -4.100, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -2.000, Z: 4.010, dx: -0.100, dy: -3.900, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -1.900, Z: 3.620, dx: -0.100, dy: -3.700, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -1.800, Z: 3.250, dx: -0.100, dy: -3.500, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -1.700, Z: 2.900, dx: -0.100, dy: -3.300, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -1.600, Z: 2.570, dx: -0.100, dy: -3.100, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -1.500, Z: 2.260, dx: -0.100, dy: -2.900, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -1.400, Z: 1.970, dx: -0.100, dy: -2.700, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -1.300, Z: 1.700, dx: -0.100, dy: -2.500, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -1.200, Z: 1.450, dx: -0.100, dy: -2.300, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -1.100, Z: 1.220, dx: -0.100, dy: -2.100, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -1.000, Z: 1.010, dx: -0.100, dy: -1.900, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -0.900, Z: 0.820, dx: -0.100, dy: -1.700, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -0.800, Z: 0.650, dx: -0.100, dy: -1.500, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -0.700, Z: 0.500, dx: -0.100, dy: -1.300, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -0.600, Z: 0.370, dx: -0.100, dy: -1.100, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -0.500, Z: 0.260, dx: -0.100, dy: -0.900, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -0.400, Z: 0.170, dx: -0.100, dy: -0.700, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -0.300, Z: 0.100, dx: -0.100, dy: -0.500, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -0.200, Z: 0.050, dx: -0.100, dy: -0.300, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: -0.100, Z: 0.020, dx: -0.100, dy: -0.100, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 0.000, Z: 0.010, dx: -0.100, dy: 0.100, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 0.100, Z: 0.020, dx: -0.100, dy: 0.300, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 0.200, Z: 0.050, dx: -0.100, dy: 0.500, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 0.300, Z: 0.100, dx: -0.100, dy: 0.700, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 0.400, Z: 0.170, dx: -0.100, dy: 0.900, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 0.500, Z: 0.260, dx: -0.100, dy: 1.100, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 0.600, Z: 0.370, dx: -0.100, dy: 1.300, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 0.700, Z: 0.500, dx: -0.100, dy: 1.500, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 0.800, Z: 0.650, dx: -0.100, dy: 1.700, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 0.900, Z: 0.820, dx: -0.100, dy: 1.900, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 1.000, Z: 1.010, dx: -0.100, dy: 2.100, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 1.100, Z: 1.220, dx: -0.100, dy: 2.300, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 1.200, Z: 1.450, dx: -0.100, dy: 2.500, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 1.300, Z: 1.700, dx: -0.100, dy: 2.700, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 1.400, Z: 1.970, dx: -0.100, dy: 2.900, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 1.500, Z: 2.260, dx: -0.100, dy: 3.100, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 1.600, Z: 2.570, dx: -0.100, dy: 3.300, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 1.700, Z: 2.900, dx: -0.100, dy: 3.500, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 1.800, Z: 3.250, dx: -0.100, dy: 3.700, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 1.900, Z: 3.620, dx: -0.100, dy: 3.900, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 2.000, Z: 4.010, dx: -0.100, dy: 4.100, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 2.100, Z: 4.420, dx: -0.100, dy: 4.300, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 2.200, Z: 4.850, dx: -0.100, dy: 4.500, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 2.300, Z: 5.300, dx: -0.100, dy: 4.700, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 2.400, Z: 5.770, dx: -0.100, dy: 4.900, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 2.500, Z: 6.260, dx: -0.100, dy: 5.100, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 2.600, Z: 6.770, dx: -0.100, dy: 5.300, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 2.700, Z: 7.300, dx: -0.100, dy: 5.500, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 2.800, Z: 7.850, dx: -0.100, dy: 5.700, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 2.900, Z: 8.420, dx: -0.100, dy: 5.900, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 3.000, Z: 9.010, dx: -0.100, dy: 6.100, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 3.100, Z: 9.620, dx: -0.100, dy: 6.300, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 3.200, Z: 10.250, dx: -0.100, dy: 6.500, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 3.300, Z: 10.900, dx: -0.100, dy: 6.700, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 3.400, Z: 11.570, dx: -0.100, dy: 6.900, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 3.500, Z: 12.260, dx: -0.100, dy: 7.100, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 3.600, Z: 12.970, dx: -0.100, dy: 7.300, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 3.700, Z: 13.700, dx: -0.100, dy: 7.500, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 3.800, Z: 14.450, dx: -0.100, dy: 7.700, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 3.900, Z: 15.220, dx: -0.100, dy: 7.900, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 4.000, Z: 16.010, dx: -0.100, dy: 8.100, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 4.100, Z: 16.820, dx: -0.100, dy: 8.300, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 4.200, Z: 17.650, dx: -0.100, dy: 8.500, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 4.300, Z: 18.500, dx: -0.100, dy: 8.700, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 4.400, Z: 19.370, dx: -0.100, dy: 8.900, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 4.500, Z: 20.260, dx: -0.100, dy: 9.100, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 4.600, Z: 21.170, dx: -0.100, dy: 9.300, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 4.700, Z: 22.100, dx: -0.100, dy: 9.500, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 4.800, Z: 23.050, dx: -0.100, dy: 9.700, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 4.900, Z: 24.020, dx: -0.100, dy: 9.900, r: 1.000, g: 0.000, b: 0.000
X: -0.100, Y: 5.000, Z: 25.010, dx: -0.100, dy: 10.100, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -5.000, Z: 25.000, dx: 0.100, dy: -9.900, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -4.900, Z: 24.010, dx: 0.100, dy: -9.700, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -4.800, Z: 23.040, dx: 0.100, dy: -9.500, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -4.700, Z: 22.090, dx: 0.100, dy: -9.300, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -4.600, Z: 21.160, dx: 0.100, dy: -9.100, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -4.500, Z: 20.250, dx: 0.100, dy: -8.900, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -4.400, Z: 19.360, dx: 0.100, dy: -8.700, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -4.300, Z: 18.490, dx: 0.100, dy: -8.500, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -4.200, Z: 17.640, dx: 0.100, dy: -8.300, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -4.100, Z: 16.810, dx: 0.100, dy: -8.100, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -4.000, Z: 16.000, dx: 0.100, dy: -7.900, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -3.900, Z: 15.210, dx: 0.100, dy: -7.700, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -3.800, Z: 14.440, dx: 0.100, dy: -7.500, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -3.700, Z: 13.690, dx: 0.100, dy: -7.300, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -3.600, Z: 12.960, dx: 0.100, dy: -7.100, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -3.500, Z: 12.250, dx: 0.100, dy: -6.900, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -3.400, Z: 11.560, dx: 0.100, dy: -6.700, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -3.300, Z: 10.890, dx: 0.100, dy: -6.500, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -3.200, Z: 10.240, dx: 0.100, dy: -6.300, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -3.100, Z: 9.610, dx: 0.100, dy: -6.100, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -3.000, Z: 9.000, dx: 0.100, dy: -5.900, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -2.900, Z: 8.410, dx: 0.100, dy: -5.700, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -2.800, Z: 7.840, dx: 0.100, dy: -5.500, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -2.700, Z: 7.290, dx: 0.100, dy: -5.300, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -2.600, Z: 6.760, dx: 0.100, dy: -5.100, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -2.500, Z: 6.250, dx: 0.100, dy: -4.900, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -2.400, Z: 5.760, dx: 0.100, dy: -4.700, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -2.300, Z: 5.290, dx: 0.100, dy: -4.500, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -2.200, Z: 4.840, dx: 0.100, dy: -4.300, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -2.100, Z: 4.410, dx: 0.100, dy: -4.100, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -2.000, Z: 4.000, dx: 0.100, dy: -3.900, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -1.900, Z: 3.610, dx: 0.100, dy: -3.700, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -1.800, Z: 3.240, dx: 0.100, dy: -3.500, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -1.700, Z: 2.890, dx: 0.100, dy: -3.300, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -1.600, Z: 2.560, dx: 0.100, dy: -3.100, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -1.500, Z: 2.250, dx: 0.100, dy: -2.900, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -1.400, Z: 1.960, dx: 0.100, dy: -2.700, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -1.300, Z: 1.690, dx: 0.100, dy: -2.500, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -1.200, Z: 1.440, dx: 0.100, dy: -2.300, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -1.100, Z: 1.210, dx: 0.100, dy: -2.100, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -1.000, Z: 1.000, dx: 0.100, dy: -1.900, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -0.900, Z: 0.810, dx: 0.100, dy: -1.700, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -0.800, Z: 0.640, dx: 0.100, dy: -1.500, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -0.700, Z: 0.490, dx: 0.100, dy: -1.300, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -0.600, Z: 0.360, dx: 0.100, dy: -1.100, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -0.500, Z: 0.250, dx: 0.100, dy: -0.900, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -0.400, Z: 0.160, dx: 0.100, dy: -0.700, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -0.300, Z: 0.090, dx: 0.100, dy: -0.500, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -0.200, Z: 0.040, dx: 0.100, dy: -0.300, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: -0.100, Z: 0.010, dx: 0.100, dy: -0.100, r: 1.000, g: 0.000, b: 0.000
X: 0.000, Y: 0.000, Z: 0.000, dx: 0.100, dy: 0.100, r: 0.000, g: 1.000, b: 0.000
X: 0.000, Y: 0.100, Z: 0.010, dx: 0.100, dy: 0.300, r: 0.000, g: 1.000, b: 0.000
X: 0.000, Y: 0.200, Z: 0.040, dx: 0.100, dy: 0.500, r: 0.000, g: 1.000, b: 0.000
X: 0.000, Y: 0.300, Z: 0.090, dx: 0.100, dy: 0.700, r: 0.000, g: 1.000, b: 0.000
X: 0.000, Y: 0.400, Z: 0.160, dx: 0.100, dy: 0.900, r: 0.000, g: 1.000, b: 0.000
X: 0.000, Y: 0.500, Z: 0.250, dx: 0.100, dy: 1.100, r: 0.000, g: 1.000, b: 0.000
X: 0.000, Y: 0.600, Z: 0.360, dx: 0.100, dy: 1.300, r: 0.000, g: 1.000, b: 0.000
X: 0.000, Y: 0.700, Z: 0.490, dx: 0.100, dy: 1.500, r: 0.000, g: 1.000, b: 0.000
X: 0.000, Y: 0.800, Z: 0.640, dx: 0.100, dy: 1.700, r: 0.000, g: 1.000, b: 0.000
X: 0.000, Y: 0.900, Z: 0.810, dx: 0.100, dy: 1.900, r: 0.000, g: 1.000, b: 0.000
X: 0.000, Y: 1.000, Z: 1.000, dx: 0.100, dy: 2.100, r: 0.000, g: 1.000, b: 0.000
X: 0.000, Y: 1.100, Z: 1.210, dx: 0.100, dy: 2.300, r: 0.000, g: 1.000, b: 0.000
X: 0.000, Y: 1.200, Z: 1.440, dx: 0.100, dy: 2.500, r: 0.000, g: 1.000, b: 0.000
X: 0.000, Y: 1.300, Z: 1.690, dx: 0.100, dy: 2.700, r: 0.000, g: 1.000, b: 0.000
X: 0.000, Y: 1.400, Z: 1.960, dx: 0.100, dy: 2.900, r: 0.000, g: 1.000, b: 0.000
X: 0.000, Y: 1.500, Z: 2.250, dx: 0.100, dy: 3.100, r: 0.000, g: 1.000, b: 0.000
X: 0.000, Y: 1.600, Z: 2.560, dx: 0.100, dy: 3.300, r: 0.000, g: 1.000, b: 0.000
X: 0.000, Y: 1.700, Z: 2.890, dx: 0.100, dy: 3.500, r: 0.000, g: 1.000, b: 0.000
